[2025-09-15 08:31:27] [INFO    ] discord.client: logging in using static token
[2025-09-15 10:36:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:36:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:37:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:37:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:38:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:38:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:39:01] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:39:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:39:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:39:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:40:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:40:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:41:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:41:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:41:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:41:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:42:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:42:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:43:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:43:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:43:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:43:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:44:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:44:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:45:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:45:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:45:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:45:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:46:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:46:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:47:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:47:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:47:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:47:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:48:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:48:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:49:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:49:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:50:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:50:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:50:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:50:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:51:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:51:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:52:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:52:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:52:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:52:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:53:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:53:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:54:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:54:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:54:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:54:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:55:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:55:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:56:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:56:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:56:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:56:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:57:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:57:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:58:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:58:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:58:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:58:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 10:59:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 10:59:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:00:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:00:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:01:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:01:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:01:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:01:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:02:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:02:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:03:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:03:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:03:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:03:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:04:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:04:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:05:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:05:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:05:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:05:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:06:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:06:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:07:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:07:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:07:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:07:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:08:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:08:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:09:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:09:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:09:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:09:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:10:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:10:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:11:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:11:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:12:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:12:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:12:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:12:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:13:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:13:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:14:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:14:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:14:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:14:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:15:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:15:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:16:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:16:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:16:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:16:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:17:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:17:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:18:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:18:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:18:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:18:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:19:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:19:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:20:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:20:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:20:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:20:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:21:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:21:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:22:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:22:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:23:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:23:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:23:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:23:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:24:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:24:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:25:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:25:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:25:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:25:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:26:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:26:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:27:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:27:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:27:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:27:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:28:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:28:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:29:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:29:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:29:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:29:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:30:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:30:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:31:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:31:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:31:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:31:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:32:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:32:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:33:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:33:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:34:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:34:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:34:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:34:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:35:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:35:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:36:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:36:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:36:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:36:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:37:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:37:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:38:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:38:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:38:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:38:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:39:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:39:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:40:13] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:40:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:40:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:40:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:41:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:41:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:42:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:42:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:42:58] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:42:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:43:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:43:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:44:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:44:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:45:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:45:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:45:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:45:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:46:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:46:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:47:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:47:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:47:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:47:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:48:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:48:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:49:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:49:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:49:51] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:49:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:50:32] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:50:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:51:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:51:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:51:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:51:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:52:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:52:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:53:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:53:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:53:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
[2025-09-15 11:53:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-09-15 11:54:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 18.
